drug,cell_line,y_true,y_pred,fold,rep,model,alpha,loss,seed,budget
platin,NCIH2170_LUNG,1.0115456581115723,0.9940492792028777,4,X_pca,mlp,0.0,mse,42,25
platin,NCIH2228_LUNG,0.8260154724121094,0.9740897884810653,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH226_LUNG,0.830636203289032,1.0141169157434018,1,X_pca,mlp,0.0,mse,42,25
platin,NCIH2444_LUNG,0.7672997713088989,0.9735979156152106,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH2452_PLEURA,0.9070914387702942,0.9466083977080633,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH292_LUNG,0.9939825534820557,0.9756045016884244,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH358_LUNG,0.8888556361198425,0.9953706182894253,1,X_pca,mlp,0.0,mse,42,25
platin,NCIH446_LUNG,1.0111768245697021,1.004609495097277,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH460_LUNG,0.9180375933647156,1.0019305891745691,3,X_pca,mlp,0.0,mse,42,25
platin,NCIH522_LUNG,0.9845574498176575,0.9843968024047521,2,X_pca,mlp,0.0,mse,42,25
platin,NCIH650_LUNG,1.0296367406845093,1.0058669615055802,5,X_pca,mlp,0.0,mse,42,25
platin,OAW28_OVARY,1.0268629789352417,0.9973739226412329,5,X_pca,mlp,0.0,mse,42,25
platin,ONCODG1_OVARY,0.8869185447692871,0.9933157282846945,2,X_pca,mlp,0.0,mse,42,25
platin,OSRC2_KIDNEY,0.9602621793746948,1.0109647550280132,3,X_pca,mlp,0.0,mse,42,25
platin,OUMS23_LARGE_INTESTINE,1.002150058746338,1.030979937482103,5,X_pca,mlp,0.0,mse,42,25
platin,OVCAR4_OVARY,0.9627922177314758,0.9902232697911482,1,X_pca,mlp,0.0,mse,42,25
platin,OVK18_OVARY,0.9590884447097778,1.009652545947707,5,X_pca,mlp,0.0,mse,42,25
platin,OVSAHO_OVARY,0.9743474125862122,0.9843143529303798,2,X_pca,mlp,0.0,mse,42,25
platin,OVTOKO_OVARY,1.0049556493759155,0.9992439059549542,2,X_pca,mlp,0.0,mse,42,25
platin,PANC0203_PANCREAS,1.0155633687973022,0.9946790695661613,3,X_pca,mlp,0.0,mse,42,25
platin,PATU8988S_PANCREAS,1.0182701349258423,0.948600496913566,2,X_pca,mlp,0.0,mse,42,25
platin,PC3_PROSTATE,1.0260894298553467,0.9847723940420433,1,X_pca,mlp,0.0,mse,42,25
platin,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,1.0142818689346313,0.9994485428427705,1,X_pca,mlp,0.0,mse,42,25
platin,PK45H_PANCREAS,0.9461889266967773,0.9757229054546004,4,X_pca,mlp,0.0,mse,42,25
platin,PK59_PANCREAS,0.9478214383125305,0.9843103169709787,5,X_pca,mlp,0.0,mse,42,25
platin,RCC10RGB_KIDNEY,1.0726078748703003,0.9868422444797892,5,X_pca,mlp,0.0,mse,42,25
platin,RCM1_LARGE_INTESTINE,1.0170825719833374,1.0159902451559901,3,X_pca,mlp,0.0,mse,42,25
platin,RD_SOFT_TISSUE,1.0147627592086792,1.0036484895994837,1,X_pca,mlp,0.0,mse,42,25
platin,RERFLCAD1_LUNG,1.0816140174865723,0.9572521617383133,5,X_pca,mlp,0.0,mse,42,25
platin,RERFLCAI_LUNG,0.959927499294281,0.9795256995279854,5,X_pca,mlp,0.0,mse,42,25
platin,RT4_URINARY_TRACT,0.9692416787147522,0.9918166831979212,5,X_pca,mlp,0.0,mse,42,25
platin,RVH421_SKIN,1.0230464935302734,1.0132396009177842,4,X_pca,mlp,0.0,mse,42,25
platin,SCC25_UPPER_AERODIGESTIVE_TRACT,1.0477553606033325,0.9584748754257083,2,X_pca,mlp,0.0,mse,42,25
platin,SCC9_UPPER_AERODIGESTIVE_TRACT,1.0085161924362183,1.0075044813909029,2,X_pca,mlp,0.0,mse,42,25
platin,SH10TC_STOMACH,1.0161352157592773,1.0115229480626575,5,X_pca,mlp,0.0,mse,42,25
platin,SKES1_BONE,1.0584386587142944,0.99573351590188,2,X_pca,mlp,0.0,mse,42,25
platin,SKMEL2_SKIN,0.9334335327148438,1.0287001802437548,1,X_pca,mlp,0.0,mse,42,25
platin,SKMEL30_SKIN,1.0383397340774536,1.0228008611006372,1,X_pca,mlp,0.0,mse,42,25
platin,SKMEL5_SKIN,1.0373903512954712,1.010764063608767,4,X_pca,mlp,0.0,mse,42,25
platin,SKNAS_AUTONOMIC_GANGLIA,1.0376838445663452,0.9920296341972014,2,X_pca,mlp,0.0,mse,42,25
platin,SNU1079_BILIARY_TRACT,1.18472421169281,0.9987769094232011,1,X_pca,mlp,0.0,mse,42,25
platin,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.996803879737854,1.0140627036069303,1,X_pca,mlp,0.0,mse,42,25
platin,SNU423_LIVER,1.0032963752746582,0.9987180539459553,4,X_pca,mlp,0.0,mse,42,25
platin,SNU449_LIVER,1.0042815208435059,1.0386931898323357,3,X_pca,mlp,0.0,mse,42,25
platin,SNU46_UPPER_AERODIGESTIVE_TRACT,1.053178071975708,0.9868160753937091,4,X_pca,mlp,0.0,mse,42,25
platin,SNU738_CENTRAL_NERVOUS_SYSTEM,1.0346550941467285,1.007410737801353,1,X_pca,mlp,0.0,mse,42,25
platin,SNU899_UPPER_AERODIGESTIVE_TRACT,0.959574818611145,0.975821984819619,2,X_pca,mlp,0.0,mse,42,25
platin,SNUC4_LARGE_INTESTINE,0.9983201026916504,0.9960929670987344,5,X_pca,mlp,0.0,mse,42,25
platin,SQ1_LUNG,1.1197351217269897,1.0189425389305884,3,X_pca,mlp,0.0,mse,42,25
platin,SU8686_PANCREAS,0.7819308638572693,0.9143713356518164,1,X_pca,mlp,0.0,mse,42,25
platin,SW1088_CENTRAL_NERVOUS_SYSTEM,1.0418158769607544,1.0143969873897731,4,X_pca,mlp,0.0,mse,42,25
platin,SW1271_LUNG,0.8586243391036987,1.016686839642732,1,X_pca,mlp,0.0,mse,42,25
platin,SW1990_PANCREAS,0.9959171414375305,0.9550111705394831,5,X_pca,mlp,0.0,mse,42,25
platin,SW579_THYROID,1.0330111980438232,0.9806389547712792,3,X_pca,mlp,0.0,mse,42,25
platin,T47D_BREAST,0.9664716720581055,1.0259844779428853,1,X_pca,mlp,0.0,mse,42,25
platin,TCCSUP_URINARY_TRACT,0.9622014760971069,0.9695324724233603,3,X_pca,mlp,0.0,mse,42,25
platin,TE10_OESOPHAGUS,1.0060145854949951,0.9880866808434056,4,X_pca,mlp,0.0,mse,42,25
platin,TE14_OESOPHAGUS,0.8898840546607971,0.9963657027306939,1,X_pca,mlp,0.0,mse,42,25
platin,TE1_OESOPHAGUS,1.0246561765670776,1.0100632185496172,4,X_pca,mlp,0.0,mse,42,25
platin,TE6_OESOPHAGUS,0.8174415230751038,0.9705380422017535,2,X_pca,mlp,0.0,mse,42,25
platin,TE9_OESOPHAGUS,0.990706741809845,0.9699182988655183,2,X_pca,mlp,0.0,mse,42,25
platin,TM31_CENTRAL_NERVOUS_SYSTEM,1.0375616550445557,1.0005298220905765,2,X_pca,mlp,0.0,mse,42,25
platin,TOV112D_OVARY,1.0178531408309937,0.9841837783654531,2,X_pca,mlp,0.0,mse,42,25
platin,UACC257_SKIN,0.9795092344284058,1.0156797726782796,1,X_pca,mlp,0.0,mse,42,25
platin,UMUC1_URINARY_TRACT,0.9927111268043518,0.9886210817976047,1,X_pca,mlp,0.0,mse,42,25
platin,VMCUB1_URINARY_TRACT,1.0341886281967163,1.009469926481965,4,X_pca,mlp,0.0,mse,42,25
platin,VMRCRCZ_KIDNEY,1.0258471965789795,0.9921151999632517,2,X_pca,mlp,0.0,mse,42,25
platin,YD38_UPPER_AERODIGESTIVE_TRACT,0.998884379863739,0.9956416841118764,4,X_pca,mlp,0.0,mse,42,25
platin,ZR751_BREAST,0.9796913862228394,1.0061623847600325,1,X_pca,mlp,0.0,mse,42,25
etoposide,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.8331009149551392,0.8386240267845655,4,X_pca,mlp,0.0,mse,42,25
etoposide,8305C_THYROID,0.9449881911277771,0.8685227692257086,4,X_pca,mlp,0.0,mse,42,25
etoposide,A204_SOFT_TISSUE,0.6566945314407349,0.8480979194641113,4,X_pca,mlp,0.0,mse,42,25
etoposide,A2058_SKIN,0.7570939660072327,0.9287194781968383,5,X_pca,mlp,0.0,mse,42,25
etoposide,A375_SKIN,0.8881973028182983,0.857534401332347,3,X_pca,mlp,0.0,mse,42,25
etoposide,ACCMESO1_PLEURA,1.0023478269577026,0.9026939482600601,2,X_pca,mlp,0.0,mse,42,25
etoposide,ASPC1_PANCREAS,0.879176914691925,0.8478829737367302,4,X_pca,mlp,0.0,mse,42,25
etoposide,BCPAP_THYROID,0.9081188440322876,0.8519384586497357,4,X_pca,mlp,0.0,mse,42,25
etoposide,BFTC909_KIDNEY,0.9591362476348877,0.9190054263791811,5,X_pca,mlp,0.0,mse,42,25
etoposide,BHY_UPPER_AERODIGESTIVE_TRACT,0.8850126266479492,0.8603154700377892,3,X_pca,mlp,0.0,mse,42,25
etoposide,BICR16_UPPER_AERODIGESTIVE_TRACT,0.9224086403846741,0.9202508383764411,5,X_pca,mlp,0.0,mse,42,25
etoposide,BICR31_UPPER_AERODIGESTIVE_TRACT,0.7809478044509888,0.871528604338246,3,X_pca,mlp,0.0,mse,42,25
etoposide,BICR56_UPPER_AERODIGESTIVE_TRACT,0.8778219223022461,0.8298261886761512,3,X_pca,mlp,0.0,mse,42,25
etoposide,BICR6_UPPER_AERODIGESTIVE_TRACT,0.8759380578994751,0.9115675110500175,5,X_pca,mlp,0.0,mse,42,25
etoposide,BT474_BREAST,1.0099736452102661,0.8759389567375183,4,X_pca,mlp,0.0,mse,42,25
etoposide,BT549_BREAST,0.8398808240890503,0.8970038438201847,1,X_pca,mlp,0.0,mse,42,25
etoposide,CAKI2_KIDNEY,0.9896016120910645,0.8501826016594181,4,X_pca,mlp,0.0,mse,42,25
etoposide,CALU6_LUNG,0.9807374477386475,0.8811940590078516,3,X_pca,mlp,0.0,mse,42,25
etoposide,CAMA1_BREAST,0.9752383828163147,0.8464820954398191,3,X_pca,mlp,0.0,mse,42,25
etoposide,CAS1_CENTRAL_NERVOUS_SYSTEM,0.9169378280639648,0.8747012010194305,1,X_pca,mlp,0.0,mse,42,25
etoposide,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9626949429512024,0.8849650197397403,5,X_pca,mlp,0.0,mse,42,25
etoposide,COLO792_SKIN,0.9148250818252563,0.9395817428057484,2,X_pca,mlp,0.0,mse,42,25
etoposide,COV434_OVARY,0.6470798254013062,0.8589275865392252,4,X_pca,mlp,0.0,mse,42,25
etoposide,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.9601549506187439,0.8906867851508907,2,X_pca,mlp,0.0,mse,42,25
etoposide,DKMG_CENTRAL_NERVOUS_SYSTEM,0.8593933582305908,0.9011645479835707,5,X_pca,mlp,0.0,mse,42,25
etoposide,EBC1_LUNG,0.835035502910614,0.8719419580633923,3,X_pca,mlp,0.0,mse,42,25
etoposide,EFE184_ENDOMETRIUM,1.0169838666915894,0.868787732235221,4,X_pca,mlp,0.0,mse,42,25
etoposide,EKVX_LUNG,0.9118933081626892,0.873698889392696,2,X_pca,mlp,0.0,mse,42,25
etoposide,FTC133_THYROID,0.7460918426513672,0.888661972114018,3,X_pca,mlp,0.0,mse,42,25
etoposide,GOS3_CENTRAL_NERVOUS_SYSTEM,0.8375164270401001,0.8877265690508938,2,X_pca,mlp,0.0,mse,42,25
etoposide,HCC1428_BREAST,0.9771108031272888,0.9128281464726906,5,X_pca,mlp,0.0,mse,42,25
etoposide,HCC366_LUNG,0.910918116569519,0.9093568505036949,5,X_pca,mlp,0.0,mse,42,25
etoposide,HCC38_BREAST,0.8091710805892944,0.8922775530815125,5,X_pca,mlp,0.0,mse,42,25
etoposide,HCC56_LARGE_INTESTINE,0.9495776295661926,0.8754958980011217,3,X_pca,mlp,0.0,mse,42,25
etoposide,HDQP1_BREAST,0.8516975045204163,0.8754867482930422,3,X_pca,mlp,0.0,mse,42,25
etoposide,HEC151_ENDOMETRIUM,1.0013673305511475,0.8606253561973571,4,X_pca,mlp,0.0,mse,42,25
etoposide,HEC251_ENDOMETRIUM,0.8941265940666199,0.8863971467330077,3,X_pca,mlp,0.0,mse,42,25
etoposide,HEC6_ENDOMETRIUM,0.8517888188362122,0.8774085940781587,1,X_pca,mlp,0.0,mse,42,25
etoposide,HEP3B217_LIVER,1.057532548904419,0.8238475989487212,2,X_pca,mlp,0.0,mse,42,25
etoposide,HMC18_BREAST,0.8415269255638123,0.8455686569213867,2,X_pca,mlp,0.0,mse,42,25
etoposide,HOS_BONE,0.7974532842636108,0.8505873890780137,4,X_pca,mlp,0.0,mse,42,25
etoposide,HS852T_SKIN,0.7475330829620361,0.8977925898852172,3,X_pca,mlp,0.0,mse,42,25
etoposide,HT1080_SOFT_TISSUE,0.6449280381202698,0.9149185659349427,5,X_pca,mlp,0.0,mse,42,25
etoposide,HT55_LARGE_INTESTINE,0.9650404453277588,0.9133625691535914,1,X_pca,mlp,0.0,mse,42,25
etoposide,HUH28_BILIARY_TRACT,1.018973469734192,0.8711561393394744,2,X_pca,mlp,0.0,mse,42,25
etoposide,HUH6_LIVER,0.833292543888092,0.8629180171785975,4,X_pca,mlp,0.0,mse,42,25
etoposide,HUPT3_PANCREAS,0.9852476119995117,0.924997519920854,5,X_pca,mlp,0.0,mse,42,25
etoposide,HUPT4_PANCREAS,0.8033379912376404,0.9281305734600339,5,X_pca,mlp,0.0,mse,42,25
etoposide,IALM_LUNG,0.930241048336029,0.8407172564393985,4,X_pca,mlp,0.0,mse,42,25
etoposide,IGR1_SKIN,1.0408581495285034,0.9364461146551987,5,X_pca,mlp,0.0,mse,42,25
etoposide,IGR37_SKIN,0.8412778973579407,0.910646386723697,2,X_pca,mlp,0.0,mse,42,25
etoposide,IM95_STOMACH,0.9270851612091064,0.8279299214079573,4,X_pca,mlp,0.0,mse,42,25
etoposide,JHH6_LIVER,1.0548464059829712,0.8675266712614633,3,X_pca,mlp,0.0,mse,42,25
etoposide,JHOC5_OVARY,0.8626714944839478,0.9242290994216655,5,X_pca,mlp,0.0,mse,42,25
etoposide,KALS1_CENTRAL_NERVOUS_SYSTEM,0.8603273630142212,0.8986719412108263,2,X_pca,mlp,0.0,mse,42,25
etoposide,KMRC3_KIDNEY,0.8813601136207581,0.9458572847502572,1,X_pca,mlp,0.0,mse,42,25
etoposide,KNS42_CENTRAL_NERVOUS_SYSTEM,0.9034853577613831,0.8504374640625577,4,X_pca,mlp,0.0,mse,42,25
etoposide,KPL1_BREAST,1.0205578804016113,0.8707010143476984,3,X_pca,mlp,0.0,mse,42,25
etoposide,KYSE520_OESOPHAGUS,0.9646059274673462,0.9223096918764498,2,X_pca,mlp,0.0,mse,42,25
etoposide,LI7_LIVER,0.7534247040748596,0.8272545778629731,4,X_pca,mlp,0.0,mse,42,25
etoposide,LMSU_STOMACH,0.8622081279754639,0.8781657871078042,2,X_pca,mlp,0.0,mse,42,25
etoposide,LNCAPCLONEFGC_PROSTATE,0.7813186645507812,0.879816380120063,2,X_pca,mlp,0.0,mse,42,25
etoposide,LS1034_LARGE_INTESTINE,0.9297102689743042,0.8338379333280537,4,X_pca,mlp,0.0,mse,42,25
etoposide,LS180_LARGE_INTESTINE,0.8861265778541565,0.8653994342957178,3,X_pca,mlp,0.0,mse,42,25
etoposide,MCF7_BREAST,0.8706713318824768,0.9778666354559519,1,X_pca,mlp,0.0,mse,42,25
etoposide,MDAMB361_BREAST,0.8954521417617798,0.8546628285337378,1,X_pca,mlp,0.0,mse,42,25
etoposide,MFE319_ENDOMETRIUM,0.9040636420249939,0.8673928910525057,2,X_pca,mlp,0.0,mse,42,25
etoposide,MKN45_STOMACH,1.0311390161514282,0.8785497187557867,1,X_pca,mlp,0.0,mse,42,25
etoposide,MKN7_STOMACH,0.8600762486457825,0.9381377995014191,5,X_pca,mlp,0.0,mse,42,25
etoposide,MSTO211H_PLEURA,0.7917598485946655,0.8910859215139139,1,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH1299_LUNG,0.8532851934432983,0.8823895456639121,2,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH1373_LUNG,0.9630944132804871,0.8658981752104875,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH1435_LUNG,0.9766814112663269,0.856983424349224,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH1792_LUNG,0.9656820297241211,0.8240212588696867,4,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH1944_LUNG,0.6817682385444641,0.8995900603308193,2,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2087_LUNG,0.7589763402938843,0.9002670455196676,5,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2110_LUNG,0.7439486384391785,0.8971541919899946,1,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2126_LUNG,0.8658925294876099,0.8136517276818102,4,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2170_LUNG,0.8605372905731201,0.8419200362453998,4,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2228_LUNG,0.803703784942627,0.869063251512252,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH226_LUNG,0.8373623490333557,0.8844744877612337,1,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2444_LUNG,0.9262818098068237,0.8946941361648624,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH2452_PLEURA,0.7958627939224243,0.859737458725401,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH292_LUNG,0.8499202728271484,0.8730287193692347,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH358_LUNG,0.9151281714439392,0.8927728434403738,1,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH446_LUNG,0.8249961733818054,0.8573234047816725,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH460_LUNG,0.8671941161155701,0.8449405935930094,3,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH522_LUNG,0.9969654083251953,0.8342040146772678,2,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH650_LUNG,0.8764075636863708,0.8945114997480188,5,X_pca,mlp,0.0,mse,42,25
etoposide,NCIH747_LARGE_INTESTINE,0.8664198517799377,0.9375366143882274,5,X_pca,mlp,0.0,mse,42,25
etoposide,OAW28_OVARY,0.9306925535202026,0.9095837299868187,5,X_pca,mlp,0.0,mse,42,25
etoposide,ONCODG1_OVARY,1.0017673969268799,0.897385648003331,2,X_pca,mlp,0.0,mse,42,25
etoposide,OSRC2_KIDNEY,0.9677801132202148,0.8931468266343313,3,X_pca,mlp,0.0,mse,42,25
etoposide,OUMS23_LARGE_INTESTINE,1.0090399980545044,0.9167145897294874,5,X_pca,mlp,0.0,mse,42,25
etoposide,OVCAR4_OVARY,1.0145936012268066,0.8993496511513268,1,X_pca,mlp,0.0,mse,42,25
etoposide,OVK18_OVARY,0.7846348881721497,0.926802564537927,5,X_pca,mlp,0.0,mse,42,25
etoposide,OVSAHO_OVARY,0.9214667081832886,0.8754601911826281,2,X_pca,mlp,0.0,mse,42,25
etoposide,OVTOKO_OVARY,0.9155097007751465,0.9005581984679665,2,X_pca,mlp,0.0,mse,42,25
etoposide,PANC0203_PANCREAS,0.9984559416770935,0.8787135275691865,3,X_pca,mlp,0.0,mse,42,25
etoposide,PATU8988S_PANCREAS,0.9352052807807922,0.9336150938370189,2,X_pca,mlp,0.0,mse,42,25
etoposide,PC3_PROSTATE,0.9446516036987305,0.8842187227582085,1,X_pca,mlp,0.0,mse,42,25
etoposide,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.7879024744033813,0.8927563543957059,1,X_pca,mlp,0.0,mse,42,25
etoposide,PK45H_PANCREAS,0.9257375001907349,0.8583654486385218,4,X_pca,mlp,0.0,mse,42,25
etoposide,PK59_PANCREAS,0.8377517461776733,0.9384513754269173,5,X_pca,mlp,0.0,mse,42,25
etoposide,RCC10RGB_KIDNEY,0.9756403565406799,0.8918806560049752,5,X_pca,mlp,0.0,mse,42,25
etoposide,RCM1_LARGE_INTESTINE,0.9171271920204163,0.8594605652615428,3,X_pca,mlp,0.0,mse,42,25
etoposide,RD_SOFT_TISSUE,0.8854100108146667,0.8573255196385,1,X_pca,mlp,0.0,mse,42,25
etoposide,RERFLCAD1_LUNG,1.0706090927124023,0.8659921739817646,5,X_pca,mlp,0.0,mse,42,25
etoposide,RERFLCAI_LUNG,0.8134436011314392,0.89963851367193,5,X_pca,mlp,0.0,mse,42,25
etoposide,RT4_URINARY_TRACT,0.8668930530548096,0.9388951608594859,5,X_pca,mlp,0.0,mse,42,25
etoposide,RVH421_SKIN,0.897118330001831,0.9017876404099884,4,X_pca,mlp,0.0,mse,42,25
etoposide,SCC25_UPPER_AERODIGESTIVE_TRACT,0.8446158766746521,0.9571909771730215,2,X_pca,mlp,0.0,mse,42,25
etoposide,SCC9_UPPER_AERODIGESTIVE_TRACT,0.8701490759849548,0.9167636449713455,2,X_pca,mlp,0.0,mse,42,25
etoposide,SH10TC_STOMACH,0.9672427773475647,0.9377947067603086,5,X_pca,mlp,0.0,mse,42,25
etoposide,SKES1_BONE,0.5934908390045166,0.8806083962157533,2,X_pca,mlp,0.0,mse,42,25
etoposide,SKMEL30_SKIN,1.0023661851882935,0.9107344706065257,1,X_pca,mlp,0.0,mse,42,25
etoposide,SKMEL5_SKIN,0.9399893879890442,0.9072588383148014,4,X_pca,mlp,0.0,mse,42,25
etoposide,SKNAS_AUTONOMIC_GANGLIA,0.8629070520401001,0.8577781353904083,2,X_pca,mlp,0.0,mse,42,25
etoposide,SNU1079_BILIARY_TRACT,0.7595831751823425,0.8882088171292658,1,X_pca,mlp,0.0,mse,42,25
etoposide,SNU1214_UPPER_AERODIGESTIVE_TRACT,1.0224812030792236,0.8979775715381542,1,X_pca,mlp,0.0,mse,42,25
etoposide,SNU308_BILIARY_TRACT,0.979265570640564,0.8845244405117441,1,X_pca,mlp,0.0,mse,42,25
etoposide,SNU423_LIVER,0.8940250873565674,0.8799439275039816,4,X_pca,mlp,0.0,mse,42,25
etoposide,SNU449_LIVER,0.9801832437515259,0.8320386974101371,3,X_pca,mlp,0.0,mse,42,25
etoposide,SNU46_UPPER_AERODIGESTIVE_TRACT,0.9463304877281189,0.8574613153429355,4,X_pca,mlp,0.0,mse,42,25
etoposide,SNU738_CENTRAL_NERVOUS_SYSTEM,0.9562158584594727,0.8894608808696113,1,X_pca,mlp,0.0,mse,42,25
etoposide,SNU899_UPPER_AERODIGESTIVE_TRACT,0.915181040763855,0.9084456153662808,2,X_pca,mlp,0.0,mse,42,25
etoposide,SNUC4_LARGE_INTESTINE,1.036194920539856,0.9421382833599279,5,X_pca,mlp,0.0,mse,42,25
etoposide,SQ1_LUNG,0.9289757013320923,0.8598678868357875,3,X_pca,mlp,0.0,mse,42,25
etoposide,SU8686_PANCREAS,0.9100701212882996,0.9122864226015602,1,X_pca,mlp,0.0,mse,42,25
etoposide,SW1088_CENTRAL_NERVOUS_SYSTEM,0.8721161484718323,0.8473515980876982,4,X_pca,mlp,0.0,mse,42,25
etoposide,SW1271_LUNG,0.783595085144043,0.8866764566172725,1,X_pca,mlp,0.0,mse,42,25
etoposide,SW1990_PANCREAS,0.9401975274085999,0.9118587025213708,5,X_pca,mlp,0.0,mse,42,25
etoposide,SW579_THYROID,0.75473552942276,0.8798990579244728,3,X_pca,mlp,0.0,mse,42,25
etoposide,T47D_BREAST,0.8190407156944275,0.8866883297851182,1,X_pca,mlp,0.0,mse,42,25
etoposide,TCCSUP_URINARY_TRACT,0.8695651292800903,0.8547571541010579,3,X_pca,mlp,0.0,mse,42,25
etoposide,TE10_OESOPHAGUS,1.0292607545852661,0.8506497572001801,4,X_pca,mlp,0.0,mse,42,25
etoposide,TE14_OESOPHAGUS,0.8199804425239563,0.8993540718082638,1,X_pca,mlp,0.0,mse,42,25
etoposide,TE1_OESOPHAGUS,0.9366662502288818,0.8427338174824576,4,X_pca,mlp,0.0,mse,42,25
etoposide,TE6_OESOPHAGUS,0.936692476272583,0.9193948024846681,2,X_pca,mlp,0.0,mse,42,25
etoposide,TE9_OESOPHAGUS,0.8555706739425659,0.9166929118575589,2,X_pca,mlp,0.0,mse,42,25
etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,0.8893219828605652,0.9038545412236246,2,X_pca,mlp,0.0,mse,42,25
etoposide,TOV112D_OVARY,0.6803762316703796,0.844105241390375,2,X_pca,mlp,0.0,mse,42,25
etoposide,UACC257_SKIN,0.890669047832489,0.9106412721977074,1,X_pca,mlp,0.0,mse,42,25
etoposide,UMUC1_URINARY_TRACT,0.7779892683029175,0.8808240412455525,1,X_pca,mlp,0.0,mse,42,25
etoposide,VMCUB1_URINARY_TRACT,0.7960208058357239,0.8427892671469365,4,X_pca,mlp,0.0,mse,42,25
etoposide,VMRCRCZ_KIDNEY,0.9554398059844971,0.910764563481013,2,X_pca,mlp,0.0,mse,42,25
etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,0.9334123730659485,0.8433328163929474,4,X_pca,mlp,0.0,mse,42,25
etoposide,ZR751_BREAST,0.8927608728408813,0.902338552050606,1,X_pca,mlp,0.0,mse,42,25
paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.5773449540138245,0.547436821529764,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,8305C_THYROID,0.4181595742702484,0.5981102487100755,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,A204_SOFT_TISSUE,0.3976210951805115,0.5730488197803497,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,A2058_SKIN,0.25213122367858887,0.6616242738808094,5,X_pca,mlp,0.0,mse,42,25
paclitaxel,A375_SKIN,0.6486640572547913,0.5164511203765869,3,X_pca,mlp,0.0,mse,42,25
paclitaxel,ACCMESO1_PLEURA,0.894306480884552,0.6875958619294343,2,X_pca,mlp,0.0,mse,42,25
paclitaxel,ASPC1_PANCREAS,0.6668426394462585,0.6502501177376714,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,BCPAP_THYROID,0.23143450915813446,0.6048247316165974,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,BFTC909_KIDNEY,0.5808153748512268,0.6830242213284434,5,X_pca,mlp,0.0,mse,42,25
paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,0.4818921685218811,0.4184592298392592,3,X_pca,mlp,0.0,mse,42,25
paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,0.5549177527427673,0.6380953991188193,5,X_pca,mlp,0.0,mse,42,25
paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,0.5351428985595703,0.47531821783031186,3,X_pca,mlp,0.0,mse,42,25
paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,0.3730112612247467,0.37934188121630824,3,X_pca,mlp,0.0,mse,42,25
paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,0.23882922530174255,0.6223750462482026,5,X_pca,mlp,0.0,mse,42,25
paclitaxel,BT474_BREAST,0.5603085160255432,0.6729787111282348,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,BT549_BREAST,0.47538626194000244,0.5805511418589973,1,X_pca,mlp,0.0,mse,42,25
paclitaxel,CAKI2_KIDNEY,0.681865394115448,0.7217267738829414,4,X_pca,mlp,0.0,mse,42,25
paclitaxel,CALU6_LUNG,0.5149357914924622,0.5495168660269227,3,X_pca,mlp,0.0,mse,42,25
paclitaxel,CAMA1_BREAST,0.7230926156044006,0.6424961266239074,3,X_pca,mlp,0.0,mse,42,25
